TJ,7.375
ST,18.953
CM,5.406
TJ,11.61
ST,8.89
CM,8.89
CM,8.89
XA,15.609
WX,6.906
OV,6.235
AU,24.188000000000002
NQ,19.765
TK,6.172
FW,14.172
DR,8.203
HS,11.515
VO,23.453
LD,9.5
WX,6.953
OV,15.75
TK,5.672
NQ,10.609
DR,6.047
AU,22.985
TK,4.89
ST,12.234
AN,7.938
XA,11.547
TK,3.062
XA,5.719
AU,7.86
IH,12.422
FW,14.359
ST,5.672
UW,19.797
VO,11.36
LQ,7.625
FP,21.219
HS,9.109
AN,6.422
EK,9.172
LQ,5.453
AU,16.703
AN,5.156
PI,25.672
EK,6.094
AU,7.391
FW,7.906
ST,6.234
DR,3.89
HS,7.0
OW,6.14
IH,9.687
PK,6.844
PI,18.953
AN,6.328
XA,11.672
AU,6.843
LN,31.688
UW,15.141
AU,15.703
TJ,8.609
HD,25.0
FP,21.266
OV,15.985
AW,20.875
TN,30.11
LN,30.89
PK,11.797
FW,5.281
XA,10.578
NQ,5.75
LN,13.094
QI,11.235
LD,8.0
PI,13.797
EK,6.953
AU,8.875
UW,20.313000000000002
XA,7.641
PK,8.187
EK,5.719
FW,5.579
ST,6.297
FB,18.516
GV,11.969
EH,11.75
FB,5.922
EW,9.234
GH,6.531
WF,5.531
EW,6.516
TN,21.063
AW,7.875
GH,5.531
GV,7.063
TJ,5.328
KD,6.937
WF,4.875
IH,10.25
AU,6.094
VW,8.61
OF,5.969
NB,22.469
HD,14.625
NB,6.047
VW,5.25
VX,17.735
DG,8.765
NX,26.062
OW,8.953
NX,8.547
RS,6.765
KD,6.688
VX,9.64
LD,6.797
KD,5.14
BS,12.953
QI,11.938
QS,16.891
RS,8.875
HQ,5.593
HM,21.766
BS,6.266
EH,7.0
QI,10.953
FP,23.188000000000002
JW,5.937
KN,4.672
HQ,4.469
QS,11.782
TL,26.235
JB,6.343
OF,8.5
JW,5.25
AW,25.219
QI,17.281
LN,24.875
TJ,12.672
NV,27.407
KN,5.297
TN,23.578
WF,5.469
NB,29.625
FW,5.218
FP,20.922
NB,8.906
IF,22.436999999999998
HM,23.625
BR,27.75
JB,4.828
PI,20.968
SX,10.406
IF,21.563000000000002
OP,8.25
SP,17.203
DG,5.344
TL,21.375
FB,8.422
UO,11.437
NV,15.265
AW,18.578
TN,16.219
AU,16.375
VO,10.297
VO,10.297
PN,7.812
BR,42.64
AL,25.734
OP,4.563
BR,10.422
BR,10.422
LN,31.563
NV,11.828
MR,32.734
HJ,6.125
AL,19.125
LH,6.188
SP,9.703
MR,11.328
LN,24.186999999999998
BR,35.61
DR,6.188
BR,10.719
HM,17.25
VO,11.875
OS,6.375
UO,10.766
LG,18.609
PN,6.547
GV,9.953
UW,17.859
NX,25.266
OD,6.031
SX,9.36
LN,23.516
SR,13.016
LH,5.063
HM,14.141
NX,11.438
GV,11.031
SL,11.313
OS,5.094
NB,29.641
AF,8.657
TB,4.828
AF,6.328
SR,7.047
VX,14.547
HS,15.328
SP,7.969
GM,24.625
LG,11.281
NB,41.125
VO,6.907
VF,17.984
TB,3.953
FM,15.468
GM,9.984
DX,11.969
VF,13.094
QI,36.266
AU,14.188
AL,8.703
DG,4.703
VX,8.656
MA,12.125
HT,9.218
MA,6.171
OD,6.875
OD,6.875
GH,8.359
QB,9.875
DX,10.375
TL,7.828
HS,7.828
OW,8.484
TL,4.703
LN,23.079
LD,9.735
MA,8.937
BR,15.484
XP,21.766
LX,8.969
SL,9.547
QB,6.516
NA,8.875
FM,8.218
EK,7.547
NQ,7.547
MR,29.734
XF,28.844
HJ,6.0
AU,9.875
FB,9.062
NQ,6.797
LN,15.625
TH,8.781
HT,5.406
OS,5.437
IK,10.344
TH,4.39
BR,14.016
JD,15.359
IK,8.906
PR,15.546
NA,8.781
NV,12.0
HD,22.436999999999998
AN,11.875
XI,11.937
BW,10.438
LP,7.828
QS,10.922
TK,8.141
SM,21.844
OF,7.953
OP,4.969
LH,6.421
GV,29.0
JW,7.828
UO,19.171
TB,17.813
JB,10.157
WX,5.766
TH,12.079
HQ,10.625
IF,23.265
QB,5.781
BS,7.172
IJ,25.547
RS,8.796
EH,7.062
LX,9.36
GM,11.359
KN,5.188
PK,6.531
WF,5.828
NR,31.563
DR,7.125
LB,10.641
EW,9.078
LQ,6.188
VW,5.031
PM,7.688
PI,18.531
OV,26.047
SP,9.765
TN,27.938
KD,9.984
ST,7.5
VX,16.375
DG,10.406
SL,7.828
HX,12.312
OD,6.172
SR,9.5
TJ,6.516
SX,8.265
JT,4.0
AF,9.328
PN,9.938
UW,16.781
IH,12.969
IK,24.329
XF,14.984
LG,31.937
TL,25.813
FW,10.203
AW,15.062000000000001
HJ,19.875
MA,7.563
FP,16.594
MR,26.0
FB,21.156
HM,24.516
HS,11.907
AL,11.109
HT,21.109
DX,11.031
PM,5.625
XP,12.219
AF,23.281
NX,21.594
MA,6.25
DG,5.328
OW,7.375
XI,12.078
LB,28.641
VF,38.531
GH,7.359
EB,8.484
PR,16.703
HP,12.641
NU,20.437
LD,5.625
FP,46.5
QE,10.203
EL,30.765
EL,40.765
SR,6.531
FH,6.844
XA,9.313
OS,8.75
QI,16.422
FM,18.86
BW,6.407
EB,14.0
JM,24.641
MB,22.561999999999998
NB,16.688
IJ,21.328
EK,7.594
JT,4.766
LH,13.203
TH,11.625
MA,5.641
LP,6.203
VO,11.563
BA,8.109
MB,18.734
BW,5.375
BA,5.078
SM,8.859
KN,4.953
JD,10.562
JB,10.562
GJ,16.016
IJ,19.906
OS,5.172
NA,6.703
NH,23.546
NR,25.25
RA,11.188
XP,11.407
MP,7.453
WX,6.672
NH,24.281
EB,22.515
UR,16.313
UR,16.313
JM,20.672
RA,8.922
NR,35.703
OW,9.531
MP,6.594
AL,7.359
BS,6.172
RA,6.671
VJ,7.266
PN,7.281
IJ,16.984
EB,12.329
XF,23.437
VJ,6.062
VJ,6.062
NA,8.422
PN,7.563
HV,29.547
HV,39.547
HV,49.547
TK,5.016
NR,22.062
AQ,31.391
SM,41.391
PM,6.703
MQ,7.219
GJ,6.156
XA,9.25
SQ,10.172
XK,7.906
AQ,17.906
UO,12.328
BS,7.141
GH,9.75
QE,5.25
XI,12.204
PR,10.578
XP,24.766
XK,6.703
HX,10.14
KM,6.313
MB,12.781
IK,11.141
FH,6.453
MJ,8.235
LP,7.032
NI,27.063
SX,6.922
NI,7.344
MQ,5.329
QE,5.359
HP,11.141
AQ,11.953
EW,11.328
DE,22.421
MJ,6.953
FH,6.875
HT,27.094
OP,10.016
IH,10.516
LQ,7.281
MO,5.125
UV,17.984
UV,27.984
MP,6.344
VI,8.688
IW,14.578
LG,10.797
EK,7.172
FH,5.531
SQ,17.64
DE,21.344
MQ,6.187
IV,10.297
LD,5.297
PR,10.531
JD,15.829
NH,13.25
JT,5.391
VF,20.64
KM,5.922
NI,25.625
MO,5.172
PK,5.562
NG,11.422
MB,20.938000000000002
NG,11.532
SM,16.078
NI,9.797
VW,5.437
EI,19.922
SP,7.297
SM,7.188
EI,23.968
QE,5.187
OW,7.797
IW,12.891
HP,9.328
RU,16.656
EI,17.625
KX,5.844
IK,26.25
IV,9.422
MR,19.407
QI,10.516
AQ,27.359
JM,37.359
LB,10.0
JW,5.125
XK,5.594
QV,5.0
BW,7.329
IO,9.203
AW,13.797
TJ,5.016
BA,6.39
VI,10.718
SQ,27.156
LX,10.562
DO,5.765
KU,18.234
QB,3.985
QB,3.985
VU,14.281
QV,9.703
FM,18.188000000000002
HQ,5.907
OL,7.922
WF,7.453
IF,19.718
VO,14.813
RP,20.141
HD,17.89
TB,5.437
OF,32.734
IE,19.156
NU,21.234
DX,9.797
AF,7.109
NV,17.172
JB,4.89
AL,8.703
UR,23.75
EH,8.39
HV,19.922
TL,11.672
IJ,9.938
GM,16.407
KM,6.422
XP,16.391
RS,7.563
AN,6.031
PM,6.359
NQ,9.922
KD,7.343
HJ,25.186999999999998
OV,7.593
TK,8.922
GJ,7.422
EL,16.484
FN,19.094
HX,18.203
MV,8.734
IX,8.422
IX,8.422
QS,28.75
GV,5.781
FH,5.812
SL,8.046
JO,9.813
EK,6.125
NR,15.297
GD,5.547
BR,25.061999999999998
PK,6.859
PI,22.75
FW,8.563
KX,5.359
GS,7.219
VX,10.828
SI,25.531
MJ,14.719
EI,25.531
OS,7.547
XV,7.328
TU,23.078
DR,6.172
FE,6.937
UV,13.25
XF,8.516
KW,21.686999999999998
RA,7.984
FE,5.531
KN,5.281
UO,31.407
TE,23.469
RU,21.219
SX,22.156
SF,13.766
QT,4.937
PR,15.828
TN,12.469
DE,22.047
OD,5.656
VJ,11.828
OP,6.25
EW,10.406
NM,6.984
SR,6.531
EB,23.969
MK,7.703
ST,5.953
XI,9.235
MV,10.344
DG,4.625
HT,8.86
MO,6.407
IW,14.547
FT,24.547
WX,7.047
PF,17.938
VF,19.407
IH,9.765
HM,24.0
JO,9.921
MB,21.657
LH,30.141
NH,17.437
GH,7.125
JD,19.188000000000002
JH,16.093
UW,21.516
NG,11.516
EM,21.235
LP,15.735
NI,14.234
PN,7.078
TH,6.485
PA,5.968
VW,5.579
BS,5.672
BN,18.734
LQ,9.718
FB,19.406
MP,29.406
MA,6.094
NA,5.75
LG,8.5
VI,11.016
BN,9.938
FP,15.421
FU,17.125
SM,17.719
HP,11.422
RU,25.813000000000002
NX,17.375
KI,11.454
BN,10.672
JT,6.062
KI,8.672
AU,12.312
AU,22.311999999999998
LB,6.156
HS,17.5
EM,16.641
BW,6.094
MQ,7.031
XA,9.813
LD,7.093
LX,5.922
OK,20.25
SP,14.172
IF,15.875
VF,15.405999999999999
MK,7.5
QV,5.39
TU,20.719
DU,19.015
GJ,10.079
JB,4.954
OE,18.328
XF,12.75
OL,7.703
IV,9.641
NU,24.047
PF,22.157
KU,31.875
DU,24.609
SI,12.813
FN,10.453
EM,7.61
XI,8.438
KE,5.438
IO,8.813
JO,6.781
MR,27.046
ES,17.078
PO,6.703
RM,13.25
FE,5.735
FT,10.25
HV,13.344
IX,7.125
RP,10.062
PO,4.735
VI,7.234
DM,33.109
RX,7.422
DO,6.437
NG,16.109
LP,15.094
JO,6.218
VE,7.156
IE,24.109
EH,8.094
UV,11.094
RM,19.641
IS,11.375
GD,5.406
XV,10.094
NH,9.141
EL,18.406
QL,7.141
NM,6.078
QA,25.234
JH,20.641
KW,31.203
XV,11.953
PF,22.109
PF,22.109
QL,6.375
ER,15.954
PM,5.86
QL,5.281
IW,19.671
IW,29.671
KU,17.938
VU,15.438
PM,5.094
KE,7.297
ER,26.094
QE,5.672
DM,26.063
KW,12.297
RU,13.031
FN,11.797
RM,15.531
NB,11.812
UR,13.735
OL,7.391
MO,5.703
PO,3.953
PO,3.953
LB,21.625
IO,9.391
DX,6.797
KX,16.437
RX,15.844
DH,18.063000000000002
KI,9.234
MJ,7.063
QB,4.812
TE,11.125
IU,26.579
QT,6.812
KI,9.172
RF,12.703
IX,13.093
RB,25.046
RF,6.86
RD,5.937
RX,5.281
IU,13.14
QT,4.407
KU,18.922
GJ,13.891
ER,25.359
TL,10.328
TL,10.328
FU,32.859
IU,17.64
GN,6.156
OK,6.485
KE,5.5
MQ,8.547
GS,8.469
KE,5.016
RB,17.829
KE,5.969
GJ,7.094
KX,6.157
QV,5.14
EP,19.828
OK,8.688
GN,10.516
IQ,10.204
OW,8.407
ER,24.828
GN,5.204
TU,9.047
KU,10.968
SQ,10.546
XV,7.969
QL,5.906
ER,9.703
QT,4.765
NI,8.735
IQ,14.609
GS,6.453
JH,10.968
RB,13.156
EP,11.375
IQ,7.125
IS,15.875
SI,8.25
KM,5.531
SF,10.062
DH,23.922
UW,20.844
IK,14.485
DE,13.969
TB,4.547
BE,6.641
KW,10.656
HF,6.063
FX,23.36
MO,4.781
EI,15.609
RD,5.61
QA,12.516
EL,18.061999999999998
IE,17.875
WQ,9.359
GR,9.531
DM,7.344
PA,5.437
PF,17.141
IO,9.109
HF,10.578
SA,5.812
MF,17.797
MK,6.359
QE,5.344
AQ,9.141
EF,5.235
DO,5.141
XI,8.375
XK,7.766
BE,6.719
WK,8.36
HQ,4.266
OK,7.11
EL,16.437
SA,5.453
SA,6.047
FT,12.781
SF,22.406
VE,6.906
HT,10.562
DU,29.61
NU,25.094
ER,20.532
MF,11.687
IE,32.406
ES,28.922
QN,4.532
QV,5.828
HF,8.25
LX,5.641
PA,6.531
SI,12.985
AI,11.75
RB,12.203
QX,6.297
AF,6.563
JM,8.453
HB,13.203
IS,9.875
WK,12.406
WH,7.094
GM,6.937
NM,8.094
FU,13.157
PL,15.094
HQ,5.172
SF,12.219
GD,4.171
GR,7.703
EB,18.0
RF,8.203
RX,6.125
EF,5.937
TS,6.031
TE,18.906
HF,6.656
XV,8.203
SQ,25.312
BR,10.969
KI,9.11
FX,12.86
SM,7.671
VU,13.5
AI,21.656
TB,4.532
RP,11.266
OE,10.421
QX,5.469
QX,4.906
OE,6.375
AI,15.266
OE,7.031
MP,6.5
WH,12.578
EF,6.39
FN,20.203
XF,7.953
EV,7.296
GN,5.891
DO,5.672
PL,7.203
RS,7.063
EV,5.641
NM,7.172
WQ,12.734
RP,8.672
GR,7.453
FX,10.141
TS,5.719
PO,6.5
DO,3.672
VE,6.375
NT,10.219
TW,5.469
IQ,14.469
OI,10.0
FE,4.968
DX,5.656
UP,17.172
BE,10.391
NT,9.344
FX,19.485
TS,5.953
IX,10.984
TW,6.641
BE,7.078
EM,13.656
NT,9.718
ET,6.453
WF,5.078
MV,5.61
NT,10.406
QN,4.141
FM,15.484
OI,7.422
TF,6.094
EF,6.672
KP,4.156
IV,9.828
TW,4.422
FU,12.093
JM,7.469
PA,6.485
MI,17.766
WH,5.656
DX,6.469
GN,7.0
ES,15.266
AJ,14.672
JV,4.062
DH,17.297
HL,9.25
MF,8.516
QI,11.625
HL,5.797
VJ,5.89
RD,4.203
JD,11.312
AJ,8.016
MI,11.75
LH,4.907
BV,5.64
ES,20.719
DM,23.0
GD,5.422
JH,18.375
PL,28.375
PL,13.375
XK,5.969
UP,8.61
TS,7.515
FN,10.469
QX,4.297
TF,18.265
EV,6.328
WQ,8.5
XP,13.344
EP,20.938
EF,6.25
KM,5.281
RU,21.936999999999998
RU,31.936999999999998
EH,7.734
AJ,7.828
VE,6.281
KP,6.172
HB,9.25
HV,20.64
VE,4.594
TU,7.406
BV,4.203
WH,8.438
MV,6.203
HX,11.047
PO,3.735
WA,19.859
ER,28.297
KW,7.0
XV,7.469
HS,10.735
RD,5.75
WK,6.438
NL,17.672
KT,4.031
WP,7.625
JB,4.25
RP,11.359
HL,9.718
HT,7.046
NL,8.969
NL,8.969
OS,5.86
GR,9.125
HD,22.436999999999998
RS,6.89
WE,7.64
HB,6.953
KT,5.359
JM,6.265
WG,9.953
AW,17.031
RL,5.547
EP,24.719
WG,5.609
TF,7.313
WP,6.032
JV,4.328
XP,8.688
MK,6.344
MI,16.125
DH,20.094
IR,21.11
MF,13.031
MB,18.25
MR,15.0
QN,4.734
ET,7.203
IX,7.25
MV,7.766
WP,5.219
FX,6.985
OL,11.953
JW,5.718
HL,7.219
SF,14.343
FP,22.062
HF,7.938
QN,3.907
WB,5.656
UV,7.203
ME,8.922
RL,4.625
QA,9.703
UQ,15.280999999999999
NL,11.812
JV,6.547
HV,20.609
WG,6.109
DO,4.906
HL,6.532
KA,6.516
DN,9.843
IV,8.532
DB,6.5
WB,5.188
ME,9.297
OV,18.625
GU,8.484
KT,4.703
VE,5.313
KT,3.5
AR,11.281
WQ,8.813
TU,9.64
MK,7.219
RL,5.5
MJ,6.734
GM,6.703
LG,7.797
SV,7.344
MI,14.655999999999999
OD,3.688
JR,35.969
BV,5.219
WE,5.609
WP,4.969
ME,7.735
IF,17.89
WA,27.89
WA,37.89
WE,7.921
IS,18.859
SV,6.734
DK,8.063
WG,7.062
DN,10.109
QT,4.656
BM,14.405999999999999
WQ,6.875
WN,4.906
FP,15.36
DW,6.875
VK,6.547
DW,5.282
BV,6.718
SV,4.984
JD,10.437
VA,10.359
NH,7.391
TW,4.031
GS,7.391
UW,21.141
FX,21.234
UR,17.625
KX,6.312
KD,9.453
IR,9.515
SL,10.906
RA,9.188
DU,21.547
SX,10.078
RB,14.015
HL,8.531
EA,11.172
OI,9.406
KU,19.0
XW,5.437
NR,13.094
UX,20.266
QS,6.656
KA,6.204
VI,10.375
HJ,9.141
MP,5.281
PI,17.969
PR,10.984
RM,18.828
GW,8.937
QG,5.047
AQ,10.406
LR,8.516
UP,16.171
PK,7.875
GU,18.0
HB,7.594
BA,5.843
RX,5.844
GR,27.234
RU,12.797
TN,11.468
QL,5.406
HP,11.547
FH,6.343
PA,5.016
OF,7.016
AL,9.704
GV,10.765
OK,16.406
PL,21.859
VW,5.89
EW,8.563
IO,10.14
QV,6.703
QX,6.125
RJ,17.812
NU,21.578
SH,10.047
AJ,8.422
AI,15.437
LP,8.828
RF,9.141
DM,22.875
LR,12.297
RL,4.171
QB,4.859
HM,16.406
DW,7.047
KP,5.922
FE,5.063
BW,4.86
AO,4.922
XQ,6.062
XU,12.484
GJ,17.156
TA,9.031
KN,5.984
BL,13.203
JH,10.75
IU,11.36
TK,5.891
UJ,12.89
US,19.813000000000002
NA,6.484
IW,11.547
UF,18.094
AR,8.062
DR,4.906
LJ,14.312000000000001
BN,20.297
VU,9.219
GB,4.047
BS,6.375
UQ,9.359
MX,7.218
DE,17.297
LQ,5.235
JR,12.266
MQ,8.453
IJ,19.688000000000002
OR,6.656
JO,7.75
BM,16.953
BP,12.453
AF,7.64
BO,4.234
HU,20.311999999999998
UO,13.25
TE,11.578
DB,6.672
AP,12.063
XM,7.078
FU,15.655999999999999
JG,7.344
VH,20.609
MO,8.578
PN,5.125
AT,7.906
TG,8.5
BD,6.094
VX,9.578
QH,4.89
NV,19.344
TB,6.687
LD,6.235
PF,15.859
VK,6.438
ME,12.875
EM,7.766
TF,11.672
EV,7.328
HX,15.531
PM,4.688
KE,8.187
FT,9.766
GN,6.797
TH,10.094
IX,8.141
OP,5.25
WK,15.437000000000001
AN,6.203
EI,15.030999999999999
SA,5.922
JT,6.094
SR,7.203
BK,6.078
WX,6.172
RF,10.984
IK,8.562
BE,14.64
XO,9.11
RD,5.891
FM,9.719
OS,6.594
EH,6.828
EL,18.188000000000002
NL,10.828
GL,18.61
IH,13.016
ES,21.015
EB,6.203
WP,6.89
GD,3.812
SQ,17.375
LT,23.25
MX,5.281
SI,9.313
LH,24.078
TJ,6.422
NG,9.609
EF,5.375
GH,4.906
QR,5.266
MI,11.125
ET,7.516
BJ,4.25
IQ,12.203
NT,11.531
FB,19.171
WA,12.938
AW,22.938000000000002
DI,14.719000000000001
OE,8.032
JV,10.094
UF,20.186999999999998
JK,7.718
AW,15.25
SF,18.156
BD,8.141
XU,27.438
LV,22.532
JF,29.141
QH,5.875
KQ,8.344
DN,15.297
UH,11.188
GS,9.359
WE,9.406
HK,9.406
SH,28.032
EA,24.125
QL,7.266
GU,19.625
LJ,36.812
UJ,22.734
TG,8.5
AJ,13.156
NQ,7.969
GW,10.907
TA,9.704
WN,7.328
MJ,26.562
ML,24.515
QG,7.406
RV,16.0
IN,18.75
UQ,11.375
VA,9.422
WH,8.141
HU,15.968
FS,9.016
VH,22.797
LX,8.578
UD,15.719
BV,5.563
RM,23.906
SV,8.25
UX,13.75
US,14.937
QR,7.031
KA,9.828
AO,7.438
IR,16.297
BO,7.532
BL,15.969000000000001
UP,21.031
GB,7.093
XQ,8.687
DK,7.421
OJ,19.25
XW,10.313
VU,12.515
QK,7.172
UR,22.454
AP,8.906
XM,10.125
HW,7.203
LR,7.563
RJ,20.609
JN,19.218
NX,15.485
NM,8.391
OM,5.219
FX,13.641
TD,15.266
AM,7.703
QS,7.391
EP,14.515
DJ,13.844
OR,11.218
UE,19.469
QA,25.719
TE,9.859
GA,8.125
BP,27.859
QT,8.047
AT,9.5
AT,19.5
WB,8.485
IE,22.5
TF,15.938
TU,10.781
JG,9.468
RP,22.061999999999998
BJ,6.438
RL,6.734
BN,14.266
KT,9.735
EX,12.032
RB,17.234
FE,9.281
HR,20.907
DU,27.0
DF,33.234
IO,11.203
DH,18.281
MF,20.625
GL,11.578
JR,10.406
LB,17.781
IU,16.062
OJ,8.422
OL,8.422
UI,11.672
LP,17.235
XK,9.313
WQ,10.0
TS,10.531
AR,13.61
UM,10.937
VK,7.781
LG,12.016
HF,8.656
ND,10.281
FI,15.780999999999999
QE,8.297
FN,15.218
QN,5.093
JQ,7.078
OF,9.078
MI,14.906
MN,7.828
MN,7.828
PL,14.937000000000001
EV,8.312
DW,10.157
NO,6.547
LM,23.343
OI,9.203
NI,15.797
MX,11.281
GD,6.031
UA,23.468
PO,6.281
NR,21.11
AF,8.0
HJ,12.921
BM,13.656
DM,18.047
GN,17.438
WU,21.328
OW,12.234
TN,14.328
HB,8.484
JO,8.828
HX,18.469
PU,11.75
VW,6.25
RA,19.219
FT,14.657
NJ,26.672
XV,12.859
KM,9.86
XI,10.468
XP,14.563
UE,8.64
DB,7.0
RE,18.344
PR,8.547
OV,13.703
BK,8.422
IF,16.797
VE,10.39
VB,7.141
IS,15.203
MV,8.343
MD,17.437
SM,24.625
MK,7.907
TW,6.234
HQ,5.765
RV,18.125
QP,7.063
KN,4.829
JX,13.375
MI,16.734
GF,5.766
IN,13.704
UV,9.594
KP,4.546
VJ,8.64
KW,10.234
MA,6.969
DG,6.766
UO,22.141
WG,8.75
SP,8.36
SO,6.797
IV,10.047
LA,7.625
LT,10.984
QF,4.657
MP,6.11
RF,9.937
AI,14.813
VI,9.188
FU,18.516
XL,7.203
KX,8.719
BI,17.328
BI,27.328
XO,13.609
PA,6.359
OK,9.765
TO,8.016
PM,4.984
WK,8.812
VF,10.281
MO,5.953
NJ,9.375
NV,10.703
JH,11.437
BK,5.641
PS,7.25
QB,5.828
BW,8.813
AN,8.203
SL,8.016
ER,18.311999999999998
UG,17.157
NA,5.891
MB,16.656
WF,4.985
UX,10.969
HL,8.797
HP,10.656
KU,13.766
ET,7.25
GR,8.219
FR,8.687
GJ,5.75
AM,7.297
JD,18.046
BA,5.969
LO,7.781
NU,11.063
FH,5.359
IJ,19.907
JM,16.172
PN,5.813
KI,10.015
SH,10.922
FT,12.235
FR,9.328
KG,16.797
TD,26.484
SJ,8.187
MA,20.906
WA,11.782
EI,14.781
AO,6.391
OB,4.89
KD,6.25
GW,9.484
KF,7.093
XG,42.375
EH,7.922
PV,17.203
PD,10.782
AP,6.781
LX,10.968
UH,17.89
BM,12.578
JG,8.438
VA,10.906
RH,16.5
RE,17.734
KS,7.343
WD,9.469
PU,14.609
NJ,14.078
SG,7.172
EA,7.344
JK,7.672
OM,6.485
OM,6.485
SO,7.203
KQ,6.937
MD,19.406
HW,8.047
PG,8.157
UA,14.094
GU,41.203
XM,26.328
EX,6.344
BO,9.422
GL,10.515
DJ,22.688
RL,7.656
MX,4.828
PB,24.625
LV,13.375
JX,12.828
VP,15.125
VB,7.078
XQ,6.297
VG,11.703
SA,5.407
HR,12.031
AS,6.125
RM,30.516
DF,7.844
JQ,5.329
VH,23.719
WN,7.844
TG,9.078
PH,29.453
EJ,58.187
NS,16.0
ML,23.375
QR,5.859
DN,12.0
